Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
8891,2024-12-05 18:58:15,662588742251,fraud_Lind-Buckridge,gas_transport,24.69,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,360331,Accountant,1980-01-01,trans_8891,1733405295,34.0,-118.0,0
8892,2024-09-27 18:58:15,397958971099,fraud_Misc_Store,personal_care,171.06,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,298010,Scientist,1980-01-01,trans_8892,1727443695,34.0,-118.0,0
8893,2025-09-26 18:58:15,576004498816,fraud_Keeling-Crist,gas_transport,185.64,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,725129,Scientist,1980-01-01,trans_8893,1758893295,34.0,-118.0,0
8894,2025-04-07 18:58:15,218915493271,"fraud_Rippin, Kub and Mann",grocery_pos,171.89,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,683852,Engineer,1980-01-01,trans_8894,1744032495,34.0,-118.0,0
8895,2025-10-17 18:58:15,657094202131,"fraud_Heller, Gutmann and Zieme",gas_transport,28.29,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,198938,Manager,1980-01-01,trans_8895,1760707695,34.0,-118.0,0
8896,2024-12-07 18:58:15,525819182317,"fraud_Heller, Gutmann and Zieme",travel,82.24,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,204170,Doctor,1980-01-01,trans_8896,1733578095,34.0,-118.0,0
8897,2025-11-30 18:58:15,166773795172,"fraud_Rippin, Kub and Mann",misc_pos,188.61,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,829419,Artist,1980-01-01,trans_8897,1764509295,34.0,-118.0,0
8898,2024-01-27 18:58:15,767680744076,fraud_Lind-Buckridge,travel,169.01,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,378291,Engineer,1980-01-01,trans_8898,1706362095,34.0,-118.0,0
8899,2025-10-08 18:58:15,547723817374,fraud_Misc_Store,food_dining,93.03,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,129728,Driver,1980-01-01,trans_8899,1759930095,34.0,-118.0,0
8900,2024-10-20 18:58:15,993187103025,"fraud_Rippin, Kub and Mann",health_fitness,82.15,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,96868,Sales,1980-01-01,trans_8900,1729430895,34.0,-118.0,0
8901,2024-07-22 18:58:15,175255003112,fraud_Lind-Buckridge,kids_pets,55.19,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,466732,Scientist,1980-01-01,trans_8901,1721654895,34.0,-118.0,0
8902,2024-03-25 18:58:15,770950725746,fraud_Keeling-Crist,misc_pos,152.46,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,411582,Doctor,1980-01-01,trans_8902,1711373295,34.0,-118.0,0
8903,2024-05-04 18:58:15,233430856637,"fraud_Heller, Gutmann and Zieme",personal_care,196.36,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,576624,Teacher,1980-01-01,trans_8903,1714829295,34.0,-118.0,0
8904,2025-09-06 18:58:15,464828109852,fraud_Misc_Store,travel,801.67,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,25751,Sales,1980-01-01,trans_8904,1757165295,34.0,-118.0,1
8905,2025-07-08 18:58:15,459099915496,fraud_Lind-Buckridge,food_dining,42.63,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,913799,Accountant,1980-01-01,trans_8905,1751981295,34.0,-118.0,0
8906,2025-10-02 18:58:15,586706675954,fraud_Lind-Buckridge,health_fitness,25.49,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,649888,Driver,1980-01-01,trans_8906,1759411695,34.0,-118.0,0
8907,2025-01-19 18:58:15,769028780868,"fraud_Rippin, Kub and Mann",home,149.2,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,242094,Scientist,1980-01-01,trans_8907,1737293295,34.0,-118.0,0
8908,2024-06-27 18:58:15,184019505414,"fraud_Kutch, Hermiston and Farrell",misc_pos,183.07,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,602584,Scientist,1980-01-01,trans_8908,1719494895,34.0,-118.0,0
8909,2025-10-13 18:58:15,512624938696,fraud_Lind-Buckridge,kids_pets,10.0,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,396056,Doctor,1980-01-01,trans_8909,1760362095,34.0,-118.0,0
8910,2024-12-12 18:58:15,897475005926,"fraud_Rippin, Kub and Mann",grocery_pos,24.53,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,835520,Accountant,1980-01-01,trans_8910,1734010095,34.0,-118.0,0
8911,2024-06-05 18:58:15,934415781067,"fraud_Heller, Gutmann and Zieme",food_dining,2.1,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,527615,Driver,1980-01-01,trans_8911,1717594095,34.0,-118.0,0
8912,2024-08-12 18:58:15,526559964354,"fraud_Rippin, Kub and Mann",misc_net,96.37,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,895019,Developer,1980-01-01,trans_8912,1723469295,34.0,-118.0,0
8913,2024-08-20 18:58:15,853036653974,"fraud_Kutch, Hermiston and Farrell",health_fitness,496.41,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,300580,Teacher,1980-01-01,trans_8913,1724160495,34.0,-118.0,1
8914,2025-06-02 18:58:15,266336588474,fraud_Misc_Store,grocery_pos,58.57,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,363631,Driver,1980-01-01,trans_8914,1748870895,34.0,-118.0,0
8915,2025-01-24 18:58:15,895753494529,"fraud_Kutch, Hermiston and Farrell",shopping_pos,66.04,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,73830,Artist,1980-01-01,trans_8915,1737725295,34.0,-118.0,0
8916,2024-06-24 18:58:15,407082765666,fraud_Lind-Buckridge,misc_net,36.85,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,916838,Scientist,1980-01-01,trans_8916,1719235695,34.0,-118.0,0
8917,2024-08-08 18:58:15,691244320606,"fraud_Heller, Gutmann and Zieme",misc_pos,197.77,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,282767,Driver,1980-01-01,trans_8917,1723123695,34.0,-118.0,0
8918,2024-01-27 18:58:15,444993640202,"fraud_Kutch, Hermiston and Farrell",entertainment,159.35,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,825170,Teacher,1980-01-01,trans_8918,1706362095,34.0,-118.0,0
8919,2024-08-19 18:58:15,891128949021,fraud_Lind-Buckridge,personal_care,124.23,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,544621,Scientist,1980-01-01,trans_8919,1724074095,34.0,-118.0,0
8920,2025-05-02 18:58:15,800326842141,"fraud_Rippin, Kub and Mann",entertainment,182.71,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,954780,Developer,1980-01-01,trans_8920,1746192495,34.0,-118.0,0
8921,2025-10-01 18:58:15,643139299155,fraud_Lind-Buckridge,shopping_pos,8.73,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,274420,Driver,1980-01-01,trans_8921,1759325295,34.0,-118.0,0
8922,2024-04-19 18:58:15,989433605779,"fraud_Rippin, Kub and Mann",food_dining,93.91,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,35080,Engineer,1980-01-01,trans_8922,1713533295,34.0,-118.0,0
8923,2024-01-12 18:58:15,926172944472,"fraud_Kutch, Hermiston and Farrell",misc_pos,27.64,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,358748,Engineer,1980-01-01,trans_8923,1705066095,34.0,-118.0,0
8924,2024-08-25 18:58:15,490240345338,"fraud_Heller, Gutmann and Zieme",shopping_pos,115.9,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,34451,Scientist,1980-01-01,trans_8924,1724592495,34.0,-118.0,0
8925,2024-07-02 18:58:15,230513541085,"fraud_Rippin, Kub and Mann",gas_transport,29.7,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,221199,Accountant,1980-01-01,trans_8925,1719926895,34.0,-118.0,0
8926,2024-09-24 18:58:15,819427413264,fraud_Misc_Store,gas_transport,62.18,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,391361,Engineer,1980-01-01,trans_8926,1727184495,34.0,-118.0,0
8927,2025-04-08 18:58:15,981019795419,"fraud_Rippin, Kub and Mann",misc_pos,32.64,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,139875,Manager,1980-01-01,trans_8927,1744118895,34.0,-118.0,0
8928,2025-05-10 18:58:15,598945592161,fraud_Keeling-Crist,misc_pos,36.2,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,395857,Developer,1980-01-01,trans_8928,1746883695,34.0,-118.0,0
8929,2025-05-05 18:58:15,337673243683,fraud_Misc_Store,misc_pos,77.66,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,388978,Artist,1980-01-01,trans_8929,1746451695,34.0,-118.0,0
8930,2024-12-07 18:58:15,205547650771,fraud_Lind-Buckridge,personal_care,312.76,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,597348,Teacher,1980-01-01,trans_8930,1733578095,34.0,-118.0,1
8931,2025-06-24 18:58:15,867090102359,fraud_Keeling-Crist,health_fitness,25.52,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,752042,Scientist,1980-01-01,trans_8931,1750771695,34.0,-118.0,0
8932,2024-12-10 18:58:15,889227105375,"fraud_Kutch, Hermiston and Farrell",entertainment,9.54,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,786550,Teacher,1980-01-01,trans_8932,1733837295,34.0,-118.0,0
8933,2024-10-21 18:58:15,796987182423,"fraud_Heller, Gutmann and Zieme",shopping_pos,79.12,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,204364,Accountant,1980-01-01,trans_8933,1729517295,34.0,-118.0,0
8934,2025-12-30 18:58:15,900748059166,"fraud_Heller, Gutmann and Zieme",food_dining,97.99,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,90612,Sales,1980-01-01,trans_8934,1767101295,34.0,-118.0,0
8935,2024-09-02 18:58:15,150770565104,fraud_Misc_Store,gas_transport,76.07,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,503963,Doctor,1980-01-01,trans_8935,1725283695,34.0,-118.0,0
8936,2025-08-29 18:58:15,204480903851,fraud_Misc_Store,food_dining,180.37,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,424398,Artist,1980-01-01,trans_8936,1756474095,34.0,-118.0,0
8937,2024-11-01 18:58:15,366419603365,fraud_Lind-Buckridge,shopping_pos,154.03,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,628863,Driver,1980-01-01,trans_8937,1730467695,34.0,-118.0,0
8938,2025-06-08 18:58:15,923555156828,"fraud_Rippin, Kub and Mann",shopping_pos,148.08,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,489294,Teacher,1980-01-01,trans_8938,1749389295,34.0,-118.0,0
8939,2025-05-27 18:58:15,601825190350,fraud_Keeling-Crist,health_fitness,158.89,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,919760,Engineer,1980-01-01,trans_8939,1748352495,34.0,-118.0,0
8940,2024-09-27 18:58:15,245112216736,fraud_Keeling-Crist,home,69.66,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,203534,Manager,1980-01-01,trans_8940,1727443695,34.0,-118.0,0
8941,2025-10-22 18:58:15,301910972816,"fraud_Kutch, Hermiston and Farrell",food_dining,86.82,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,704193,Sales,1980-01-01,trans_8941,1761139695,34.0,-118.0,0
8942,2025-01-23 18:58:15,965794377463,"fraud_Heller, Gutmann and Zieme",grocery_pos,17.39,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,240177,Sales,1980-01-01,trans_8942,1737638895,34.0,-118.0,0
8943,2025-06-12 18:58:15,133453512241,"fraud_Rippin, Kub and Mann",entertainment,9.07,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,213621,Accountant,1980-01-01,trans_8943,1749734895,34.0,-118.0,0
8944,2025-03-25 18:58:15,323914051343,"fraud_Kutch, Hermiston and Farrell",personal_care,4.25,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,391070,Artist,1980-01-01,trans_8944,1742909295,34.0,-118.0,0
8945,2025-03-13 18:58:15,146366726398,fraud_Lind-Buckridge,health_fitness,113.79,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,145223,Scientist,1980-01-01,trans_8945,1741872495,34.0,-118.0,0
8946,2025-08-24 18:58:15,910951383087,"fraud_Kutch, Hermiston and Farrell",health_fitness,195.07,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,686888,Artist,1980-01-01,trans_8946,1756042095,34.0,-118.0,0
8947,2024-08-20 18:58:15,696622881893,fraud_Lind-Buckridge,entertainment,141.08,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,210085,Developer,1980-01-01,trans_8947,1724160495,34.0,-118.0,0
8948,2024-12-03 18:58:15,604372894581,"fraud_Rippin, Kub and Mann",travel,113.05,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,152045,Sales,1980-01-01,trans_8948,1733232495,34.0,-118.0,0
8949,2025-04-12 18:58:15,457172830797,fraud_Misc_Store,misc_net,45.28,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,740989,Sales,1980-01-01,trans_8949,1744464495,34.0,-118.0,0
8950,2024-08-25 18:58:15,742606710710,"fraud_Kutch, Hermiston and Farrell",food_dining,82.33,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,744725,Engineer,1980-01-01,trans_8950,1724592495,34.0,-118.0,0
8951,2024-01-13 18:58:15,948523275420,fraud_Lind-Buckridge,food_dining,8.89,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,255277,Sales,1980-01-01,trans_8951,1705152495,34.0,-118.0,0
8952,2025-04-12 18:58:15,584960746796,"fraud_Rippin, Kub and Mann",food_dining,22.58,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,950371,Developer,1980-01-01,trans_8952,1744464495,34.0,-118.0,0
8953,2024-04-06 18:58:15,776245590357,fraud_Lind-Buckridge,entertainment,41.54,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,13216,Sales,1980-01-01,trans_8953,1712410095,34.0,-118.0,0
8954,2024-12-06 18:58:15,103649620917,"fraud_Rippin, Kub and Mann",gas_transport,137.05,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,112549,Accountant,1980-01-01,trans_8954,1733491695,34.0,-118.0,0
8955,2024-07-12 18:58:15,281943302435,"fraud_Kutch, Hermiston and Farrell",kids_pets,189.9,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,186776,Artist,1980-01-01,trans_8955,1720790895,34.0,-118.0,0
8956,2025-04-04 18:58:15,945604324246,"fraud_Kutch, Hermiston and Farrell",kids_pets,187.84,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,762393,Teacher,1980-01-01,trans_8956,1743773295,34.0,-118.0,0
8957,2024-01-24 18:58:15,348604063926,"fraud_Kutch, Hermiston and Farrell",health_fitness,90.07,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,871331,Teacher,1980-01-01,trans_8957,1706102895,34.0,-118.0,0
8958,2025-06-02 18:58:15,883758733198,fraud_Keeling-Crist,home,64.17,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,721379,Accountant,1980-01-01,trans_8958,1748870895,34.0,-118.0,0
8959,2024-03-16 18:58:15,331600850144,fraud_Misc_Store,gas_transport,20.98,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,895583,Driver,1980-01-01,trans_8959,1710595695,34.0,-118.0,0
8960,2024-10-19 18:58:15,691875625047,"fraud_Heller, Gutmann and Zieme",misc_net,54.13,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,57936,Sales,1980-01-01,trans_8960,1729344495,34.0,-118.0,0
8961,2024-04-22 18:58:15,403271173164,fraud_Keeling-Crist,kids_pets,31.38,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,138381,Driver,1980-01-01,trans_8961,1713792495,34.0,-118.0,0
8962,2024-05-22 18:58:15,861477717972,"fraud_Kutch, Hermiston and Farrell",personal_care,13.84,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,769372,Manager,1980-01-01,trans_8962,1716384495,34.0,-118.0,0
8963,2025-09-27 18:58:15,564902977830,fraud_Keeling-Crist,kids_pets,112.13,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,999428,Driver,1980-01-01,trans_8963,1758979695,34.0,-118.0,0
8964,2025-07-05 18:58:15,675710967511,"fraud_Rippin, Kub and Mann",misc_pos,163.62,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,573400,Sales,1980-01-01,trans_8964,1751722095,34.0,-118.0,0
8965,2024-07-10 18:58:15,205868969084,"fraud_Rippin, Kub and Mann",food_dining,70.97,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,793028,Engineer,1980-01-01,trans_8965,1720618095,34.0,-118.0,0
8966,2024-08-01 18:58:15,570625656228,fraud_Lind-Buckridge,personal_care,193.74,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,838074,Doctor,1980-01-01,trans_8966,1722518895,34.0,-118.0,0
8967,2024-09-21 18:58:15,434161667755,"fraud_Rippin, Kub and Mann",gas_transport,57.76,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,110146,Driver,1980-01-01,trans_8967,1726925295,34.0,-118.0,0
8968,2024-01-08 18:58:15,224249922878,fraud_Keeling-Crist,travel,138.03,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,289662,Sales,1980-01-01,trans_8968,1704720495,34.0,-118.0,0
8969,2025-01-31 18:58:15,464051585708,"fraud_Heller, Gutmann and Zieme",kids_pets,2.53,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,639960,Scientist,1980-01-01,trans_8969,1738330095,34.0,-118.0,0
8970,2025-03-08 18:58:15,725413762783,"fraud_Rippin, Kub and Mann",gas_transport,94.34,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,54407,Driver,1980-01-01,trans_8970,1741440495,34.0,-118.0,0
8971,2025-06-29 18:58:15,346679692142,fraud_Lind-Buckridge,home,5.47,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,222014,Driver,1980-01-01,trans_8971,1751203695,34.0,-118.0,0
8972,2025-02-10 18:58:15,930501509909,"fraud_Heller, Gutmann and Zieme",health_fitness,100.65,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,16417,Teacher,1980-01-01,trans_8972,1739194095,34.0,-118.0,0
8973,2024-09-01 18:58:15,544647317283,"fraud_Kutch, Hermiston and Farrell",food_dining,65.76,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,977895,Manager,1980-01-01,trans_8973,1725197295,34.0,-118.0,0
8974,2024-03-14 18:58:15,282774546765,"fraud_Heller, Gutmann and Zieme",health_fitness,84.23,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,518919,Sales,1980-01-01,trans_8974,1710422895,34.0,-118.0,0
8975,2025-04-02 18:58:15,493190384641,"fraud_Heller, Gutmann and Zieme",shopping_pos,126.94,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,929948,Teacher,1980-01-01,trans_8975,1743600495,34.0,-118.0,0
8976,2025-10-03 18:58:15,491043782676,fraud_Keeling-Crist,shopping_pos,69.41,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,318930,Developer,1980-01-01,trans_8976,1759498095,34.0,-118.0,0
8977,2025-10-09 18:58:15,976169078549,"fraud_Kutch, Hermiston and Farrell",grocery_pos,111.23,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,726464,Accountant,1980-01-01,trans_8977,1760016495,34.0,-118.0,0
8978,2025-12-23 18:58:15,805414569551,fraud_Keeling-Crist,misc_pos,112.27,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,444395,Developer,1980-01-01,trans_8978,1766496495,34.0,-118.0,0
8979,2024-05-20 18:58:15,368233384197,"fraud_Rippin, Kub and Mann",home,6.91,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,162960,Manager,1980-01-01,trans_8979,1716211695,34.0,-118.0,0
8980,2025-11-14 18:58:15,680635231404,fraud_Misc_Store,personal_care,81.74,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,283606,Scientist,1980-01-01,trans_8980,1763126895,34.0,-118.0,0
8981,2024-10-31 18:58:15,192068246048,"fraud_Kutch, Hermiston and Farrell",kids_pets,80.26,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,112196,Doctor,1980-01-01,trans_8981,1730381295,34.0,-118.0,0
8982,2025-01-21 18:58:15,984525872020,fraud_Lind-Buckridge,food_dining,112.94,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,295425,Developer,1980-01-01,trans_8982,1737466095,34.0,-118.0,0
8983,2025-11-10 18:58:15,416638030849,fraud_Lind-Buckridge,grocery_pos,185.16,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,413950,Artist,1980-01-01,trans_8983,1762781295,34.0,-118.0,0
8984,2024-11-16 18:58:15,618083534079,fraud_Lind-Buckridge,travel,354.87,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,752070,Driver,1980-01-01,trans_8984,1731763695,34.0,-118.0,1
8985,2024-03-28 18:58:15,663341589103,fraud_Keeling-Crist,shopping_pos,54.85,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,667456,Doctor,1980-01-01,trans_8985,1711632495,34.0,-118.0,0
8986,2025-12-17 18:58:15,376614942935,"fraud_Rippin, Kub and Mann",shopping_pos,68.71,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,762792,Accountant,1980-01-01,trans_8986,1765978095,34.0,-118.0,0
8987,2025-06-12 18:58:15,592005897967,fraud_Lind-Buckridge,grocery_pos,997.21,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,471371,Accountant,1980-01-01,trans_8987,1749734895,34.0,-118.0,1
8988,2025-11-22 18:58:15,999257642453,"fraud_Rippin, Kub and Mann",misc_net,799.58,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,318810,Teacher,1980-01-01,trans_8988,1763818095,34.0,-118.0,1
8989,2024-11-20 18:58:15,901812612759,fraud_Lind-Buckridge,health_fitness,61.07,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,26370,Engineer,1980-01-01,trans_8989,1732109295,34.0,-118.0,0
8990,2024-07-11 18:58:15,145506442041,fraud_Keeling-Crist,gas_transport,48.81,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,418213,Artist,1980-01-01,trans_8990,1720704495,34.0,-118.0,0
8991,2025-04-15 18:58:15,951442831698,fraud_Lind-Buckridge,shopping_pos,137.82,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,559042,Accountant,1980-01-01,trans_8991,1744723695,34.0,-118.0,0
8992,2025-01-28 18:58:15,646099115877,"fraud_Rippin, Kub and Mann",food_dining,137.52,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,732413,Scientist,1980-01-01,trans_8992,1738070895,34.0,-118.0,0
8993,2024-11-10 18:58:15,196078360272,fraud_Lind-Buckridge,shopping_pos,61.46,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,232242,Accountant,1980-01-01,trans_8993,1731245295,34.0,-118.0,0
8994,2025-12-11 18:58:15,478899898396,fraud_Keeling-Crist,home,26.44,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,368731,Teacher,1980-01-01,trans_8994,1765459695,34.0,-118.0,0
8995,2025-11-15 18:58:15,522689046666,"fraud_Heller, Gutmann and Zieme",entertainment,170.87,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,691309,Engineer,1980-01-01,trans_8995,1763213295,34.0,-118.0,0
8996,2024-11-09 18:58:15,819166057385,"fraud_Rippin, Kub and Mann",health_fitness,103.06,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,932624,Engineer,1980-01-01,trans_8996,1731158895,34.0,-118.0,0
8997,2024-01-23 18:58:15,841113472556,fraud_Misc_Store,entertainment,171.91,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,810695,Artist,1980-01-01,trans_8997,1706016495,34.0,-118.0,0
8998,2025-09-16 18:58:15,186464101648,"fraud_Kutch, Hermiston and Farrell",kids_pets,109.07,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,743670,Sales,1980-01-01,trans_8998,1758029295,34.0,-118.0,0
8999,2024-01-04 18:58:15,250304968004,fraud_Misc_Store,entertainment,159.53,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,567658,Sales,1980-01-01,trans_8999,1704374895,34.0,-118.0,0
9000,2024-12-23 18:58:15,378408610238,"fraud_Heller, Gutmann and Zieme",gas_transport,127.05,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,922418,Teacher,1980-01-01,trans_9000,1734960495,34.0,-118.0,0
9001,2025-11-16 18:58:15,851909134176,"fraud_Kutch, Hermiston and Farrell",home,154.47,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,148702,Artist,1980-01-01,trans_9001,1763299695,34.0,-118.0,0
9002,2025-06-03 18:58:15,807676928277,"fraud_Rippin, Kub and Mann",personal_care,177.72,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,994788,Developer,1980-01-01,trans_9002,1748957295,34.0,-118.0,0
9003,2024-07-29 18:58:15,291238318410,"fraud_Rippin, Kub and Mann",misc_net,156.08,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,835723,Developer,1980-01-01,trans_9003,1722259695,34.0,-118.0,0
9004,2025-10-06 18:58:15,444319468363,"fraud_Heller, Gutmann and Zieme",misc_net,84.06,Fname,Lname,M,123 Fake St,Cityville,CA,90210,34.0,-118.0,202482,Teacher,1980-01-01,trans_9004,1759757295,34.0,-118.0,0
9005,2024-01-04 18:58:15,582341392956,fraud_Misc_Store,entertainment,198.53,Fname,Lname,F,123 Fake St,Cityville,CA,90210,34.0,-118.0,281291,Teacher,1980-01-01,trans_9005,1704374895,34.0,-118.0,0
